nivel,usuario_objetivo,periodo,id,date,text,username,user_displayname,user_id,reply_count,retweet_count,like_count,quote_count,views_count,lang,url,user_followers,user_verified,user_location
2,todonoticias,rango,2010029575687024646,2026-01-10 16:42:50+00:00,"@todonoticias Hoy, las calles de Argentina, vuelven a ser mas seguras. La justicia vuelve a tomar una medida idonea al igual que lo hicieron con Nahir Galarza. Hoy tenemos una conductora menos por la cual preocuparnos.",XxRedGamerxX_YT,Flordelys 🪷 // 🧉,1757366959341961216,0,0,0,0,180.0,es,https://x.com/XxRedGamerxX_YT/status/2010029575687024646,162,False,"Chivilcoy, Argentina"
2,todonoticias,rango,2010029507881906251,2026-01-10 16:42:33+00:00,@todonoticias Dale Carlo... Pudiste (y puedes!! 💪💪💪tengo fe en ti) llegar más lejos,sanab82272,Damiån San,1891823580825927680,0,0,0,0,559.0,es,https://x.com/sanab82272/status/2010029507881906251,3,False,
2,todonoticias,rango,2010029080431972613,2026-01-10 16:40:51+00:00,@todonoticias Perdón pero que tiene que ver de quién es novia ????? Y si hace dos años andaba con un kirchnerista hubieran titulado “la ex novia de un kirchnerista se tiró un pedo en el subte lleno”?????,Colomboriginal,El almirante genovés,813723901,0,0,1,0,103.0,es,https://x.com/Colomboriginal/status/2010029080431972613,695,False,Estacion orbital MIR
2,todonoticias,rango,2010028957702484407,2026-01-10 16:40:22+00:00,@todonoticias A este hasta cuando lo inhabilitaron? ✌🏻🤡 https://t.co/vTN6nuiXbR,Chokinho90,Chokín,1448356126488137729,0,0,0,0,2.0,es,https://x.com/Chokinho90/status/2010028957702484407,69,False,allá la están ubicando
2,todonoticias,rango,2010027648186220681,2026-01-10 16:35:10+00:00,@todonoticias 25 Del segundo tiempo 🙄🙄🙄,ortiz_py,ortiz_py,365526184,0,0,0,0,325.0,es,https://x.com/ortiz_py/status/2010027648186220681,131,False,
2,todonoticias,rango,2010027567617847769,2026-01-10 16:34:51+00:00,@todonoticias A la gente debería importarle una chota y que cada uno se ocupe de su vida.,MarceloCerini,Marcelo Cerini,3348107675,0,0,1,0,318.0,es,https://x.com/MarceloCerini/status/2010027567617847769,534,False,
2,todonoticias,rango,2010027446045946143,2026-01-10 16:34:22+00:00,"@todonoticias Volvió con su novia real, la Nara fue la indiscreción",Laurelicus,Laurelicus,1390592113,0,0,1,0,188.0,es,https://x.com/Laurelicus/status/2010027446045946143,108,False,
2,todonoticias,rango,2010027337065345110,2026-01-10 16:33:56+00:00,"@todonoticias Que se vaya a Uruguay, que vaya a la mierda, hdp. Pero tanto que le gusta el socialismo xq no se va a Cuba el puto este. Para estos tipos es lindo opinar desde la comodidad de un sillon, desde España o Uruguay. Hdlgp, nunca laburaon de verdad lo mantenieron los kukas.",EdgarMay01,Edgar May,1728149169334849536,0,1,1,0,7.0,es,https://x.com/EdgarMay01/status/2010027337065345110,4,False,
2,todonoticias,rango,2010027053933048252,2026-01-10 16:32:48+00:00,"@todonoticias Ella parece de 40, encajan bien 😂",MaryFUCKUFF,Mary 🖕🏽,1610099693354115072,0,0,0,0,366.0,es,https://x.com/MaryFUCKUFF/status/2010027053933048252,10,False,
2,todonoticias,rango,2010025868090122457,2026-01-10 16:28:06+00:00,"@todonoticias en boca, River, etc, tienen que venir jugadores que no le Pesen La Camiseta. Sino tenes éstos problemas, que se observan en River, Boca otros grandes.",dalibenito,E F,280780841,0,0,0,0,3.0,es,https://x.com/dalibenito/status/2010025868090122457,512,False,Ciudad Autónoma de Buenos Aire
2,todonoticias,rango,2010025790038257701,2026-01-10 16:27:47+00:00,"@todonoticias Manden noteros como cuando hay un huracán en Miami, y hablen con la gente.",pablofgallo,Pablo F. Gallo,1246731306,0,0,2,0,66.0,es,https://x.com/pablofgallo/status/2010025790038257701,1330,False,"La Plata, Argentina"
2,todonoticias,rango,2010025238961193318,2026-01-10 16:25:36+00:00,@todonoticias El tío del marido de Pampita 🤷‍♂️,nicoaf10,nicoaf,1271505921638883328,0,0,0,0,27.0,es,https://x.com/nicoaf10/status/2010025238961193318,271,False,
2,todonoticias,rango,2010025051442344088,2026-01-10 16:24:51+00:00,@todonoticias Le mintió al viejo diciendole que tiene 25…,venusinfuriu,Venus in Furs,1603272246402977792,0,0,1,0,341.0,es,https://x.com/venusinfuriu/status/2010025051442344088,366,False,Ciudad Autónoma de Buenos Aire
2,todonoticias,rango,2010024619550593406,2026-01-10 16:23:08+00:00,@todonoticias https://t.co/Fkufbm4B5A,Cuentas264359,El silenciado,1985677800712650755,0,0,0,0,16.0,qme,https://x.com/Cuentas264359/status/2010024619550593406,0,False,
2,todonoticias,rango,2010024479456645155,2026-01-10 16:22:35+00:00,@todonoticias Un gringo promedio.,Donchuy95099039,Donchuy 👉😏👈,1495513080700313609,0,0,2,0,633.0,es,https://x.com/Donchuy95099039/status/2010024479456645155,94,False,Mexico.
2,todonoticias,rango,2010024307653853633,2026-01-10 16:21:54+00:00,@todonoticias Manga de astudas...,El_Versatil10,El versátil 3.0,1890857189281308672,0,0,1,0,407.0,es,https://x.com/El_Versatil10/status/2010024307653853633,1,False,"Salta, Argentina"
2,todonoticias,rango,2010023985506070536,2026-01-10 16:20:37+00:00,@todonoticias Ojala los encuentren!!! La pena por provocar incendios debe ser ejemplar!!! Capaz hay que cambiar las leyes,lilival1,lili val,811701781,0,0,0,0,37.0,es,https://x.com/lilival1/status/2010023985506070536,51,False,
2,todonoticias,rango,2010023754609656222,2026-01-10 16:19:42+00:00,"@todonoticias Ufff TN, te parece bancar esto? 🚩🚩",rantifussa,Lu ✨️,1464187597455257601,0,0,0,0,181.0,es,https://x.com/rantifussa/status/2010023754609656222,38,False,
2,todonoticias,rango,2010023354150072404,2026-01-10 16:18:06+00:00,@todonoticias Increíblemente se va a ir a sacar el registro en 70 años y Bullrich va a seguir con algún puesto en el Estado,Bensworld_3,Bens 🇦🇷,1965175850,0,0,0,0,53.0,es,https://x.com/Bensworld_3/status/2010023354150072404,69,False,"Buenos Aires, Argentina."
2,todonoticias,rango,2010023309501669833,2026-01-10 16:17:56+00:00,"@todonoticias 
@tndeportivo 
Sin Caruso Lombardi 
Los demás son cartón pintado,sin ofender",MediciJorge,Jorge Medici,985091389,0,0,0,0,7.0,es,https://x.com/MediciJorge/status/2010023309501669833,3607,False,"Buenos Aires, Argentina"
2,todonoticias,rango,2010023228950114344,2026-01-10 16:17:36+00:00,@todonoticias viejo trolo,la_morzah,Hugh Mungus Tutuca Edition 🇦🇷,1597959787945361409,0,0,0,0,44.0,es,https://x.com/la_morzah/status/2010023228950114344,209,False,
2,todonoticias,rango,2010023121903104140,2026-01-10 16:17:11+00:00,@todonoticias Hasta 2099. Fuente TN ajjajajajajaja,PipoAugusto,Pipo,160757767,0,0,0,0,12.0,es,https://x.com/PipoAugusto/status/2010023121903104140,184,False,
2,todonoticias,rango,2010022717064716651,2026-01-10 16:15:34+00:00,@todonoticias Que esperaban las Nara son gatos viejos..gente marginal.gebte grasa y vividora .,SilviaD41447748,Silvia Dazxa,871463170921160704,0,0,13,0,393.0,es,https://x.com/SilviaD41447748/status/2010022717064716651,138,False,
2,todonoticias,rango,2010022295298027717,2026-01-10 16:13:54+00:00,"@todonoticias diria que el tipo no tenia suficiente guita, sino se buscaba algo mejor, y que esté flaca",boludo2596,Boludo Mal,1654386603228291072,0,0,0,0,17.0,es,https://x.com/boludo2596/status/2010022295298027717,17,False,
2,todonoticias,rango,2010022221369270513,2026-01-10 16:13:36+00:00,@todonoticias #TNmorbo,titiriti9,titiriti⭐⭐⭐,1204898619821903872,0,0,0,0,413.0,qme,https://x.com/titiriti9/status/2010022221369270513,302,False,
2,todonoticias,rango,2010021997561229352,2026-01-10 16:12:43+00:00,@todonoticias #tndeportivo cual es tanto el interés de river en reforzar el equipo si no juega libertadores https://t.co/Rws1hJUFqE,terminador1160,Emilio Durán,701867865130008577,0,0,0,0,5.0,es,https://x.com/terminador1160/status/2010021997561229352,17,False,
2,todonoticias,rango,2010021050688659558,2026-01-10 16:08:57+00:00,"@todonoticias El viejo mientras hablaba: ""Ya cállate maldita cariñosa, cada maldito segundo me cuesta carísimo"" https://t.co/Z4ldy0qTnR",HugoEterno3,Hugo De León - Dios Eterno,148163953,1,0,5,0,560.0,es,https://x.com/HugoEterno3/status/2010021050688659558,749,False,"Montevideo, Uruguay"
2,todonoticias,rango,2010020159621398587,2026-01-10 16:05:25+00:00,"@todonoticias Investiguen a Matt Smith, también es un ligón de cuidado,yo he ligado 20 veces con él 😂😂😂😂",madoteto3,LOLI II*II🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇮🇱,1223088104,0,0,0,0,282.0,es,https://x.com/madoteto3/status/2010020159621398587,513,False,lleida
2,todonoticias,rango,2010020135738978383,2026-01-10 16:05:19+00:00,@todonoticias Que se re mil cague,ernes_tito11,Ernesto,1837145261854052357,0,0,0,0,8.0,es,https://x.com/ernes_tito11/status/2010020135738978383,7,False,
2,todonoticias,rango,2010019929144311954,2026-01-10 16:04:30+00:00,@todonoticias Billetera Mata Galán!!,ClaudioO1965,Godines65,1302639531997499392,0,0,0,0,27.0,es,https://x.com/ClaudioO1965/status/2010019929144311954,31,False,
2,todonoticias,rango,2010019462079266973,2026-01-10 16:02:38+00:00,"@todonoticias Se muere BBardot que hizo mucho x el cine y los animales y está anciana acá sin aportar nada!
Que injusto x que cdo no este queda si prole parásita.",Baudinavanderk,BaudinaVanDerkerkhof,158134944,0,0,0,0,64.0,es,https://x.com/Baudinavanderk/status/2010019462079266973,442,False,Amsterdam
2,todonoticias,rango,2010019327756644411,2026-01-10 16:02:06+00:00,@todonoticias BILLETERA MATA GALAN,sandraofi,Suelen Castro,262280202,0,0,0,0,236.0,eu,https://x.com/sandraofi/status/2010019327756644411,217,False,Uruguay - periodista objetiva 
2,todonoticias,rango,2010019250296262723,2026-01-10 16:01:48+00:00,@todonoticias #EsteFinde buen dia.feliz reyes d copas.salud dde llavallol https://t.co/f38DAFo5yb,Ucra1962,Ucra,1714629225141932032,0,0,0,0,14.0,es,https://x.com/Ucra1962/status/2010019250296262723,1,False,
2,todonoticias,rango,2010019230197096776,2026-01-10 16:01:43+00:00,@todonoticias ASCO!!,Maranco5,RR 💛,1185336469994520577,0,0,0,0,67.0,pt,https://x.com/Maranco5/status/2010019230197096776,1878,False,
2,todonoticias,rango,2010019119819878636,2026-01-10 16:01:17+00:00,"@todonoticias 
@A24COM 
@LANACION   
@radiomitre
Por que tan callados 🤨🤨",anbebar,Ann,88773460,0,0,0,0,2.0,es,https://x.com/anbebar/status/2010019119819878636,2159,False,
2,todonoticias,rango,2009761910535889316,2026-01-09 22:59:13+00:00,"2 de la mañana en Irán y la gente sigue en las calles dándolo todo para sacar a patadas al régimen islámico. No quieren más sharia y están quemando mezquitas; mientras tanto, en occidente abrazan lo que están rechazando en oriente. Racionalidad salió del chat.",KalinaAnnGG,Kalina Ann,1089249692108685313,62,1919,6615,15,48907.0,es,https://x.com/KalinaAnnGG/status/2009761910535889316,56568,False,Argentina
2,todonoticias,rango,2010019087423082932,2026-01-10 16:01:09+00:00,@todonoticias EL AMOR DE ESTA ES DIRECTAMENTE PROPORCIONAL A CUANTOS BILLETES TIENE EL VIEJO IMAGINATE TENER Q LABURAR AHORA VIVE DE LA PROSTITUCIÓN SEXO A CAMBIO DE PLATA CON EL VIEJO ESTE HAY GENTE Q ES FUE Y SERA PROSTITUTA,sandraofi,Suelen Castro,262280202,0,0,2,0,417.0,es,https://x.com/sandraofi/status/2010019087423082932,217,False,Uruguay - periodista objetiva 
2,todonoticias,rango,2010018986868826252,2026-01-10 16:00:45+00:00,@todonoticias por la plata baila el mono,666amoryodio,el infierno de tu gloria,1952808136596746240,0,0,0,0,596.0,es,https://x.com/666amoryodio/status/2010018986868826252,53,False,
2,todonoticias,rango,2010018717430886644,2026-01-10 15:59:41+00:00,@todonoticias Todas las fotos y videos son de joda jajauajaauauaua,RectificateYA,PERRO ALFA.,1460237542276669447,0,0,0,0,76.0,es,https://x.com/RectificateYA/status/2010018717430886644,57,False,
2,todonoticias,rango,2010018554620653891,2026-01-10 15:59:02+00:00,@todonoticias Si era el almacenero de la esquina no iba a estar tan segura. Hablan de amor pero amor a la biyuya.,RectificateYA,PERRO ALFA.,1460237542276669447,0,0,1,0,148.0,es,https://x.com/RectificateYA/status/2010018554620653891,57,False,
2,todonoticias,rango,2010018531656773894,2026-01-10 15:58:56+00:00,@todonoticias Las mujeres jóvenes de argentina vergüenza ajena las sub30 dignidad 0 día tras día.,lucas2027939,lucas,1889738673291485184,0,0,0,0,58.0,es,https://x.com/lucas2027939/status/2010018531656773894,2,False,
2,todonoticias,rango,2010018498588881398,2026-01-10 15:58:49+00:00,@todonoticias Señor dinero 🤑💵💵💵,Vanusky2,Vanusky,1219995901739094016,0,0,0,0,39.0,es,https://x.com/Vanusky2/status/2010018498588881398,16,False,
2,todonoticias,rango,2010018334398681382,2026-01-10 15:58:09+00:00,@todonoticias Marche otra copa escritorio para rosario central,lau_abrazo,Lᴀᴜ 🦁🇦🇷,1517826265,0,0,0,0,66.0,es,https://x.com/lau_abrazo/status/2010018334398681382,2464,False,Argentina
2,todonoticias,rango,2010018251355652199,2026-01-10 15:57:50+00:00,@todonoticias Gorda trola nadie te cree Jajajaj,GabrielvJulian,Ma Jorant,925902923304980488,0,0,1,0,99.0,es,https://x.com/GabrielvJulian/status/2010018251355652199,146,False,Argentina
2,todonoticias,rango,2010017919128977634,2026-01-10 15:56:30+00:00,"@todonoticias Está mal, pero NO tan mal.",MaxPowell5,Max Powell,442100541,1,0,2,0,1135.0,es,https://x.com/MaxPowell5/status/2010017919128977634,166,False,
2,todonoticias,rango,2010017694083658156,2026-01-10 15:55:37+00:00,@todonoticias y que la echen del Estado! basta de mantenes cachivaches inutiles y violentos!,AbrMasomaso,masomaso,4729690053,0,0,0,0,2.0,es,https://x.com/AbrMasomaso/status/2010017694083658156,633,False,
2,todonoticias,rango,2010017567428227559,2026-01-10 15:55:07+00:00,@todonoticias Genio https://t.co/8CoNVQ9xAg,crist31m,Cristian,1188691662,1,0,6,0,2919.0,es,https://x.com/crist31m/status/2010017567428227559,162,False,Argentina
2,todonoticias,rango,2010017550537765122,2026-01-10 15:55:03+00:00,"@todonoticias La rajaron de España y viene a joder aqui, Es mala persona, nos lo demostró. Que vaya a trabajar y litigue a su ex.",CristynaNG,Cristy,144949278,0,0,0,0,,es,https://x.com/CristynaNG/status/2010017550537765122,3666,False,Buenos Aires C.A.B.A
2,todonoticias,rango,2010017516840689772,2026-01-10 15:54:54+00:00,"@todonoticias @delfinawagner_ Jajaja que boludez ninguna pena de inhabilitación se puede aplicar por ese tiempo, todo para la gilada",oldgorillon,Gonza liberalote,1328247271,0,0,0,0,2.0,es,https://x.com/oldgorillon/status/2010017516840689772,372,False,
2,todonoticias,rango,2010017511581130851,2026-01-10 15:54:53+00:00,"@todonoticias Menos mal que no,  realizaron análisis a los del AMBA 🫣🤦🏻‍♀️ es increíble verlas consumiendo mientras están embarazadas y las que amamantan con el porro en la mano. 😳🫤",PaolaMacrista,Paola 💛,1487588193956515841,0,0,1,0,26.0,es,https://x.com/PaolaMacrista/status/2010017511581130851,1576,False,Argentina
2,todonoticias,rango,2010017369536725233,2026-01-10 15:54:19+00:00,@todonoticias @carola_amoroso ya volvió? Para q fue para estar 3 días en un puente y hacer análisis político q es lo q hace desde el canal. Como la inflan a la piba,MCabalieri,Mariela Cabalieri,542582498,1,0,0,0,20.0,es,https://x.com/MCabalieri/status/2010017369536725233,180,False,argentina
2,todonoticias,rango,2010017326822011269,2026-01-10 15:54:09+00:00,@todonoticias Se aseguró la pensión y el techo,AlmaAzul71,Alma,1562208841353158656,0,0,0,0,104.0,es,https://x.com/AlmaAzul71/status/2010017326822011269,15,False,
2,todonoticias,rango,2010017282421104768,2026-01-10 15:53:59+00:00,@todonoticias Me imagino que harán con todos igual. Que no sea solo x que es parte del gobierno,jOrGe2k12,🦅,616671469,0,0,0,0,33.0,es,https://x.com/jOrGe2k12/status/2010017282421104768,38,False,"San Rafael, Argentina"
2,todonoticias,rango,2010017225214992398,2026-01-10 15:53:45+00:00,@todonoticias Exactamente lo que voté,KazMiller18,Kazuhira 🍔,1187912270006935552,0,0,0,0,7.0,es,https://x.com/KazMiller18/status/2010017225214992398,373,False,Buenos Aires
2,todonoticias,rango,2010016991449624976,2026-01-10 15:52:49+00:00,@todonoticias Para ser justo con el señor ella se ve de 45 años,SamuelGabr87,samuel Gabriel,1758458230001262592,0,0,1,0,39.0,es,https://x.com/SamuelGabr87/status/2010016991449624976,5,False,
2,todonoticias,rango,2010016945773347154,2026-01-10 15:52:38+00:00,@todonoticias Excelente colega!!,MaiaNoseda,Maia Elizabeth Noseda,1984747682678915073,0,0,0,0,10.0,es,https://x.com/MaiaNoseda/status/2010016945773347154,8,False,
2,todonoticias,rango,2010016711538552953,2026-01-10 15:51:42+00:00,@todonoticias Ya anda en cualquiera Jordi.,LEO_G24,Leonardo,174802402,0,0,0,0,28.0,es,https://x.com/LEO_G24/status/2010016711538552953,177,False,
2,todonoticias,rango,2010016386542981228,2026-01-10 15:50:25+00:00,"@todonoticias 25???? Muy trajinados! Jajajaja 😂 
Y a él le dicen ""pelo de panza"" 😂😂😂😂",DoraRambo,Doris Rambau 🎨🖌️🎨,871110530953613314,0,0,1,0,77.0,es,https://x.com/DoraRambo/status/2010016386542981228,1850,False,🇦🇷🇹🇷🇦🇹🇪🇬🇬🇷🇩🇪🇪🇸🇫
2,todonoticias,rango,2010016030220054655,2026-01-10 15:49:00+00:00,@todonoticias,SergioVaingurt,Sergio Vaingurt,539332158,0,0,0,0,2.0,qam,https://x.com/SergioVaingurt/status/2010016030220054655,920,False,
2,todonoticias,rango,2009780012279353809,2026-01-10 00:11:09+00:00,"ÚLTIMA HORA: Ciudadanos británicos se manifiestan frente a la sede de la BBC en protesta por el silencio total de la BBC ante las masivas protestas contra la República Islámica que se están extendiendo por todo Irán.
https://t.co/HxXhM5pV0o",isaacrrr7,Isaac,1283672799777886208,244,13899,52456,175,609474.0,es,https://x.com/isaacrrr7/status/2009780012279353809,91899,False,Israel
2,todonoticias,rango,2010016024742289541,2026-01-10 15:48:59+00:00,"@todonoticias  chicos no existe la pesca del día  los barcos pararon en diciembre y comienzan  ahora , la chernia,lel pez limon yyyyyy el salmón rosado se compra en CHILE  no tenemos ese pez en Argentina",AMarchant46722,Angel Marchant,1814077881058017280,0,0,0,0,4.0,es,https://x.com/AMarchant46722/status/2010016024742289541,0,False,
2,todonoticias,rango,2010015961311830108,2026-01-10 15:48:44+00:00,@todonoticias TN subiéndose al tren de la romantización de relaciones enfermizas.,DanSempere_,DanSempere,1327077863410053123,0,0,1,0,137.0,es,https://x.com/DanSempere_/status/2010015961311830108,13,False,
2,todonoticias,rango,2010015837458174230,2026-01-10 15:48:14+00:00,@todonoticias mientras que no termine internado como Petersen ...,gustavo_b2016,Gustavo,721071232133804032,1,0,3,0,1020.0,es,https://x.com/gustavo_b2016/status/2010015837458174230,46,False,"Mendoza, Argentina"
2,todonoticias,rango,2010015371231887401,2026-01-10 15:46:23+00:00,"@todonoticias No a la flexibilización de desmontes, no desfinanciar el servicio de manejo de fuego ni a la ley de Bosques, ni derogar la Ley que prohíbe la venta de tierras quemadas. CUIDEMOS LA CORDILLERA",Sinfiltros_777,Sinfiltros,1987660704711892992,0,0,1,0,14.0,es,https://x.com/Sinfiltros_777/status/2010015371231887401,0,False,
2,todonoticias,rango,2010015197516419485,2026-01-10 15:45:42+00:00,@todonoticias @dzapatillas si la mina tiene 25 y el 60 el se jubila y muere ponele a los 70 el estado tiene que bancar con una pension a la piba durante 40 años?? asi funciona??,SilveradoSimon,Simón Silverado,136685955,0,0,0,0,79.0,es,https://x.com/SilveradoSimon/status/2010015197516419485,1788,False,Ciudad Autónoma de Buenos Aire
2,todonoticias,rango,2010015188104425794,2026-01-10 15:45:39+00:00,@todonoticias Cuando le cortan la cabeza?,wtfthisshow,RiCOLAS,1509566124828106759,0,0,0,0,9.0,es,https://x.com/wtfthisshow/status/2010015188104425794,48,False,
2,todonoticias,rango,2010015027185758451,2026-01-10 15:45:01+00:00,@todonoticias No se el patrimonio de ambos habria que saberlo desde un principio y de que labura cada uno. Pero para una mujer que no quiera ser independiente y laburar un viejo mas o menos acomodado logra lo que muchas en toda una vida de trabajo poseer alguna casita o auto o pension.,SilveradoSimon,Simón Silverado,136685955,0,0,0,0,190.0,es,https://x.com/SilveradoSimon/status/2010015027185758451,1788,False,Ciudad Autónoma de Buenos Aire
2,todonoticias,rango,2010014881316254071,2026-01-10 15:44:26+00:00,"@todonoticias si tiene suerte, en 10 años o menos muere el viejo y ella con 35 cobrando pensión.",HagovCampo,Hagov Campo,169195442,0,0,3,0,374.0,es,https://x.com/HagovCampo/status/2010014881316254071,236,False,
2,todonoticias,rango,2010014835673838048,2026-01-10 15:44:15+00:00,@todonoticias Que las empanadas allá están mucho más baratas!!!😂😂😂,beto2935,EL UNICO GRANDE💙💛💙ANDATE RIKELME!!,812545959490158592,0,0,0,0,17.0,es,https://x.com/beto2935/status/2010014835673838048,302,False,"Buenos Aires, Argentina"
2,todonoticias,rango,2010014641360121988,2026-01-10 15:43:29+00:00,@todonoticias a que el es millonario?? nunca se da al reves ja ja ja obvios estos gatos tan obvios....,wiensrealestate,LoveAlways,1629488951861063681,0,0,8,0,240.0,es,https://x.com/wiensrealestate/status/2010014641360121988,200,False,
2,todonoticias,rango,2010014273263808625,2026-01-10 15:42:01+00:00,"@todonoticias LA RETRASADA URRACA LIBEROPA QUE CANTA INVASIÓN 
🤡

LIBERTA MILITA POLENTA https://t.co/pN7PC609wx",mscalmaira2,Maira Mscal ♰✟✞,1850187584258842624,0,0,0,0,1.0,es,https://x.com/mscalmaira2/status/2010014273263808625,173,False,✞✞✞✞✞
2,todonoticias,rango,2010014272215232524,2026-01-10 15:42:01+00:00,"@todonoticias @paulagarcia3 Paulita, gana Flor. 1) simpatía de los muchachos brasileños, 2) variedad y calidad, 3) en Brasil no se cortó Internet.  Fin!!!!!! Buen año, paulita 🙌🏻👋🏼🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪",prof_dani,Dani Pardini 🇦🇷⭐️⭐️⭐️,2562569951,0,0,0,0,24.0,es,https://x.com/prof_dani/status/2010014272215232524,483,False,Ciudad Autónoma de Buenos Aire
2,todonoticias,rango,2010014219102724554,2026-01-10 15:41:48+00:00,"@todonoticias Por favor proteger las Leyes de protección de bosques , que no nos maten y vendan nuestra cordillera, se suponía que esto tenia que parar con este gobierno, pero liberando la compra de tierras quemadas y dejando comprar a los extranjeros sin limite vamos mal.",Sinfiltros_777,Sinfiltros,1987660704711892992,1,0,0,0,12.0,es,https://x.com/Sinfiltros_777/status/2010014219102724554,0,False,
2,todonoticias,rango,2010014022016356705,2026-01-10 15:41:01+00:00,"@todonoticias 
Che a la notará que mandan a Brasil por que no le enseñan a hablar Portugués 
Una papelonera",MediciJorge,Jorge Medici,985091389,0,0,0,0,5.0,es,https://x.com/MediciJorge/status/2010014022016356705,3607,False,"Buenos Aires, Argentina"
2,todonoticias,rango,2010013968245588432,2026-01-10 15:40:48+00:00,@todonoticias esa chica no tiene 25...,ElOtroBeenTaken,ElOtro,498530000,0,0,0,0,304.0,es,https://x.com/ElOtroBeenTaken/status/2010013968245588432,19,False,Buenos Aires
2,todonoticias,rango,2010013811659653474,2026-01-10 15:40:11+00:00,@todonoticias morena rial en unos años.,SilveradoSimon,Simón Silverado,136685955,0,0,0,0,73.0,es,https://x.com/SilveradoSimon/status/2010013811659653474,1788,False,Ciudad Autónoma de Buenos Aire
2,todonoticias,rango,2010013542343422334,2026-01-10 15:39:07+00:00,@todonoticias Y a mi que chota me importa la novia de:,ThePayasin,T Clown,912189722,0,0,0,0,4.0,es,https://x.com/ThePayasin/status/2010013542343422334,48,False,quemierdateimporta
2,todonoticias,rango,2010013423162282000,2026-01-10 15:38:38+00:00,@todonoticias Él se apendeja y ella cada año queda más percha.,nickfloresVega,Nico Flores,752216405894897667,0,0,1,0,125.0,es,https://x.com/nickfloresVega/status/2010013423162282000,214,False,"Córdoba, Argentina"
2,todonoticias,rango,2010013069427314770,2026-01-10 15:37:14+00:00,@todonoticias Jajaja,mauro777er,mauro777 🛩️,32136534,0,0,0,0,241.0,es,https://x.com/mauro777er/status/2010013069427314770,289,False,quito
2,todonoticias,rango,2010013019963830405,2026-01-10 15:37:02+00:00,@todonoticias Mandan una SEUDO Reportera a Brasil Y NO HABLA EL IDIOMA ? HAY QUE SER NO TENIAN OTRO !! UNA VERGUENZA ENCIMA COME DESESPERADA Y HABLA CON LA BOCA LLENA!! DE TERROR !! https://t.co/Xtg2kp6DyK,RicardoAlvaroD1,Ricardo Alvaro Diez,890640444572524545,0,0,0,0,4.0,es,https://x.com/RicardoAlvaroD1/status/2010013019963830405,507,False,Ciudad Autónoma de Buenos Aire
2,todonoticias,rango,2010013019733213433,2026-01-10 15:37:02+00:00,@todonoticias En cana todos los sionistas que lo hicieron,Tu1millonLla2,Clarita🏳️‍🌈🏳️‍⚧️🇻🇪🇷🇺🇨🇺🇮🇷🇨🇳🇪🇦🇵🇸✌️,1877718188965638144,1,0,4,0,36.0,es,https://x.com/Tu1millonLla2/status/2010013019733213433,70,False,
2,todonoticias,rango,2010012842674847899,2026-01-10 15:36:20+00:00,@todonoticias 25 años de aportes tiene,not_candd,cande,1080272044825153537,0,0,0,0,467.0,es,https://x.com/not_candd/status/2010012842674847899,27,False,
2,todonoticias,rango,2010012754049151225,2026-01-10 15:35:59+00:00,@todonoticias Que viva el amor!!,Ramoa,Curmudgeon,33892637,0,0,0,0,334.0,es,https://x.com/Ramoa/status/2010012754049151225,655,False,NARCOGUAY
2,todonoticias,rango,2010012722633777374,2026-01-10 15:35:51+00:00,@todonoticias Ahora decime que el es pobre y ella millonaria... faaaahh.,FaryOldman616,David Vicente,3045023285,0,0,1,0,121.0,es,https://x.com/FaryOldman616/status/2010012722633777374,107,False,"Tucumán, Argentina"
2,todonoticias,rango,2010012636533141674,2026-01-10 15:35:31+00:00,@todonoticias 25??? de 35 parece,memilloooo,salomeme,831301817942364160,0,0,0,0,336.0,pt,https://x.com/memilloooo/status/2010012636533141674,38,False,Argentina
2,todonoticias,rango,2010012149788357054,2026-01-10 15:33:35+00:00,"@todonoticias No me extraña la noticia, si los pibes ven una mujer así ahora y la tratan de gorda.El viejo la ve como una diosa, no le importa el cuerpo, ya está en otra y además es de otra generación. Encima se casa con ella porque es un tipo serio. Que sean felices! https://t.co/g7IM7Zqkhj",peggyolson1130,Peggy Olson,1994472536458100737,15,2,88,0,5126.0,es,https://x.com/peggyolson1130/status/2010012149788357054,3,False,"Buenos Aires, Argentina"
2,todonoticias,rango,2010011583091716411,2026-01-10 15:31:20+00:00,@todonoticias,SergioVaingurt,Sergio Vaingurt,539332158,0,0,0,0,1.0,qam,https://x.com/SergioVaingurt/status/2010011583091716411,920,False,
2,todonoticias,rango,2009709030277591466,2026-01-09 19:29:06+00:00,"URGENTE 🚨 EL pueblo iraní está incendiando mezquitas! 🔥

#IranProtests #IranRevolution 

 https://t.co/00mKeifkQV",Capitana_espana,Muy.Mona/🇪🇸💚,2203624946,482,8808,30486,246,331692.0,es,https://x.com/Capitana_espana/status/2009709030277591466,189740,False,
2,todonoticias,rango,2010011474794844372,2026-01-10 15:30:54+00:00,@todonoticias Cárcel o bala diría su socio Narco,ArcaicoLomas,Antaño_Lomas,1196798343965499394,0,0,0,0,8.0,es,https://x.com/ArcaicoLomas/status/2010011474794844372,505,False,
