nivel,usuario_objetivo,periodo,id,date,text,username,user_displayname,user_id,reply_count,retweet_count,like_count,quote_count,views_count,lang,url,user_followers,user_verified
1,clarincom,rango,1985413919507112220,2025-11-03T21:29:00Z,"SIETE CAFETERAS PARA APROVECHAR EN CYBER MONDAY: TODAS ABAJO DE $200.000

1. Cafetera Nespresso Essenza Mini C blanco
$163.450 (50% OFF)
Mismo precio en 6 cuotas - llega gratis mañana
https://t.co/GogUrJ3tfl

2. Cafetera Automática Nescafé Dolce Gusto Mini Me  negra
$196.554 (40% OFF)
Mismo precio en 9 cuotas - envío gratis
https://t.co/q0Nb7IpDSh

3. Cafetera Minnie Mouse Atma T118M color rojo
$42.777,15 (40% OFF)
Mismo precio en 6 cuotas - llega gratis mañana
https://t.co/L9ii5UGZqF

4. Cafetera Nespresso Essenza Mini D
$163.450 (50% OFF)
Mismo precio en 9 cuotas - llega gratis mañana
https://t.co/Q4RKOnt7sX

5. Cafetera Oster Latte 4 En 1 Con Espumador 
$178.999 (28% OFF)
Mismo precio en 3 cuotas - llega gratis man1ana
https://t.co/Za1BM2ZHwQ

6. Cafetera Dolce Gusto Piccolo XS negra
$163.494 (40% OFF)
Mismo precio en 9 cuotas - envío gratis
https://t.co/KOUIlyMvrq

7. Cafetera portátil Nescafé Dolce Gusto Genio S DGS4 blanca
$187.614 (40% OFF)
Mismo precio en 9 cuotas - envio gratis
https://t.co/3EYH47xXxO",clarincom,Clarín,8105922,7,8,92,7,115717,es,https://x.com/clarincom/status/1985413919507112220,3508785,FALSE
1,clarincom,rango,1985410396094693747,2025-11-03T21:15:00Z,Alejandro Lew es el nuevo secretario de Finanzas,clarincom,Clarín,8105922,0,1,11,0,8881,es,https://x.com/clarincom/status/1985410396094693747,3508785,FALSE
1,clarincom,rango,1985405967568138501,2025-11-03T20:57:24Z,"Nuevo Secretario de Finanzas:

Alejandro Lew retorna al equipo económico, ahora como Secretario de Finanzas.
Alejandro ya nos acompañó al comienzo de la gestión como Director y Vicepresidente II del BCRA.
Anteriormente se desempeñó como CFO de YPF y de otras compañías energéticas, y tuvo una extensa trayectoria en bancos internacionales. 
Bienvenido Ale al equipo!!
🇦🇷🇦🇷🇦🇷",LuisCaputoAR,totocaputo,1067040987938258944,262,900,8509,82,768366,es,https://x.com/LuisCaputoAR/status/1985405967568138501,309052,FALSE
1,clarincom,rango,1985406624534839351,2025-11-03T21:00:01Z,"LA ENTRADA DE MILEI A LA REUNIÓN DE GABINETE: ABRAZOS, SALTOS Y MÚSICA DE JAMES BROWN

El Presidente mostró una particular efusividad con algunos de los presentes, como Diego Santilli, a quien le dijo “¡Bienvenido!” al recibirlo en su primera participación como ministro del Interior (cargo para el que todavía no juró) y la secretaria de Legal y Técnica María Ibarzábal Murphy a quien le preguntó: “¿Cómo anda cerebro?”.

El video fue difundido por la cuenta oficial del Gobierno con la canción “I feel good” de James Brown.

(+) en Clarín: https://t.co/nKgAJgjp4T",clarincom,Clarín,8105922,45,17,126,12,15700,es,https://x.com/clarincom/status/1985406624534839351,3508801,FALSE
1,clarincom,rango,1985399072094851330,2025-11-03T20:30:00Z,"MONTE CASTRO: SOSPECHAN DE FEMICIDIO Y DETIENEN A LA PAREJA DE LA VÍCTIMA

Carina Barbaresi de 51 años fue hallada asesinada a puñaladas y golpes en su casa de la calle Desaguadero al 2600, en el barrio porteño de Monte Castro. Su pareja llamó al 911 para decir que la había encontrado “con bajos signos vitales”, pero su relato presentó contradicciones y terminó detenido.

El cuerpo estaba sobre la cama, con signos de una brutal agresión y sin rastros de robo ni ingreso forzado. Los peritos hallaron cabellos en las manos de la víctima y manchas de sangre en distintos sectores de la vivienda.

Contexto
El Juzgado Nacional en lo Criminal y Correccional N° 51 ordenó también allanar otra propiedad del sospechoso, donde se encontraron prendas con sangre y posibles armas blancas. La hipótesis es que el hombre habría matado a la mujer, se cambió de ropa en su otra casa y luego simuló un asalto.

(+) en Clarín:https://t.co/KHck4CPNPK",clarincom,Clarín,8105922,0,0,5,0,6851,es,https://x.com/clarincom/status/1985399072094851330,3508801,FALSE
1,clarincom,rango,1985398274396704827,2025-11-03T20:26:50Z,"CABANDIÉ: “SI SEGUIMOS EN ESTA SINTONÍA EN 10 AÑOS LE PELEAMOS EL CUARTO LUGAR A MYRIAM BREGMAN”

El ex Ministro de Ambiente se refirió a la derrota en las elecciones y remarcó que su espacio político perdió 6 de las últimas 7 elecciones. “No sé si hay que discutir a Cristina, sí creo que hay que discutir el peronismo” dijo en Infobae, y agregó en referencia al Gobernador de la provincia de Buenos Aires Axel Kicillof: “Si tiene aspiraciones nacionales necesita hacer un trabajo muy fino de reconstrucción con lo nacional”.

Declaraciones

Yo creo sinceramente que Axel tuvo un gran resultado electoral en septiembre y que si él tiene aspiraciones nacionales para el 27 necesita hacer un trabajo muy fino de reconstrucción con lo nacional.

Es decir, sentarse con gobernadores y o dirigentes con peso electoral. Que no es lo mismo que juntarse con dirigentes que estén avalados por el Patria y algunos tendrán peso electoral y otros no.

Pero entonces, en esa reconstrucción del peronismo, tenemos que pensar en esto aristas, en estos puntos, porque si no... yo lo he dicho por redes sociales hace un tiempo.

Si nosotros seguimos en esta sintonía, en diez años le peleamos el cuarto lugar a Myriam Bregman.",clarincom,Clarín,8105922,227,103,508,62,124629,es,https://x.com/clarincom/status/1985398274396704827,3508801,FALSE
1,clarincom,rango,1985395496580501783,2025-11-03T20:15:47Z,"El Canciller Pablo Quirno recibió al nuevo Embajador de los Estados Unidos en la Argentina, Peter Lamelas.",clarincom,Clarín,8105922,1,4,28,0,9849,es,https://x.com/clarincom/status/1985395496580501783,3508801,FALSE
1,clarincom,rango,1985391102891790452,2025-11-03T19:58:20Z,"El Canciller Pablo Quirno recibió copia de cartas credenciales del nuevo Embajador designado de los Estados Unidos de América ante la Argentina.

¡Bienvenido Embajador Peter Lamelas! Es un honor recibirlo en una etapa de máximo nivel de relacionamiento bilateral, con el impulso de los Presidentes @JMilei y @realDonaldTrump

🇦🇷 🤝 🇺🇸",Cancilleria_Ar,Cancillería Argentina 🇦🇷,171650522,50,418,2940,18,94859,es,https://x.com/Cancilleria_Ar/status/1985391102891790452,324678,FALSE
1,clarincom,rango,1985391773842296982,2025-11-03T20:01:00Z,"FINANCIAL TIMES: TRUMP BUSCA IMPONER EL DÓLAR Y ARGENTINA SERÍA EL PRINCIPAL CANDIDATO

Según Financial Times, el gobierno de Donald Trump evalúa promover la adopción del dólar como moneda oficial en otros países para frenar la influencia de China. Argentina encabeza la lista de posibles candidatos.

La Casa Blanca confirmó reuniones con expertos en dolarización pero aclaró que no hay una decisión oficial.

Testimonio de Steve Hanke (economista):
""Es una política que se están tomando muy en serio, pero está aún en progreso. No hay decisiones tomadas todavía"".

Testimonios de Kush Desai (Casa Blanca):
""El presidente Trump ha afirmado repetidamente su compromiso con mantener la fuerza y el poder del dólar"".

Testimonios de Jay Newman (especialista en deuda soberana):
""La dolarización es lo que Argentina debe hacer si quiere romper el círculo. Si no, cada vez que inyectás dólares en la economía, la oligarquía y todos aquellos que tienen una cuenta bancaria en el exterior se los llevan"".

(+) En Clarín: https://t.co/mLdN6hPyaJ",clarincom,Clarín,8105922,158,204,1828,73,205740,es,https://x.com/clarincom/status/1985391773842296982,3508801,FALSE
1,clarincom,rango,1985386488767660455,2025-11-03T19:40:00Z,"MURIÓ UNA PAREJA Y SU HIJA ESTÁ GRAVE TRAS SER EMBESTIDOS POR UNA AMAROK EN JOSÉ C. PAZ

Eliana Ramírez (31) y Renzo Benítez (37) murieron cuando su Renault 12 fue chocado por una Amarok conducida por Michael Carballo (18), que habría tenido 2,9 g/l de alcohol en sangre.

Sus tres hijos resultaron heridos; la mayor, de 13 años, está en terapia intensiva. Carballo fue detenido e imputado por homicidio culposo agravado por conducir alcoholizado y provocar múltiples muertes.

Dónde ocurrió: https://t.co/ILheAaT0Zc 

(+) en Clarín: https://t.co/gBFo8UpzEL 

Fotos:
1: Así quedó el auto de los Benítez, las víctimas del choque
2: Renzo y Eliana
3: Michael Carballo (18), el conductor de la Amarok.",clarincom,Clarín,8105922,341,634,5074,193,1309937,es,https://x.com/clarincom/status/1985386488767660455,3508801,FALSE
1,clarincom,rango,1985383973141598599,2025-11-03T19:30:00Z,"MILEI LES PIDIÓ A LOS FUNCIONARIOS AVANZAR EN LOS PROYECTOS PARA EXTRAORDINARIAS

En el arranque de la reunión en Casa Rosada, Milei les dio la bienvenida a Manuel Adorni, que estará al frente de la Jefatura de Gabinete; a Diego Santilli, que será nuevo ministro del Interior; y a Pablo Quirno, que ya está en funciones en Cancillería.

Durante el encuentro el Presidente les preguntó a sus funcionarios en qué estaban trabajando y los instó a sumar voluntades para aprobar en el Congreso el Presupuesto 2026 y las reformas laboral e impositiva, entre otros proyectos.

(+) en Clarín: https://t.co/SQq00iVan1",clarincom,Clarín,8105922,3,9,60,1,8464,es,https://x.com/clarincom/status/1985383973141598599,3508801,FALSE
1,clarincom,rango,1985381455644463216,2025-11-03T19:20:00Z,"PRECIO CYBERMONDAY: $22.800
(61% de descuento. El precio de lista era $59.999)

Pelota Aniversario 50 Años Selección Argentina - adidas. Lindísima.

Es parte de una colección especial que marca el aniversario número 50 de la colaboración entre Argentina y adidas. 

Comprar por $22.800: https://t.co/wpt9p3jQcX",clarincom,Clarín,8105922,5,7,34,0,23638,es,https://x.com/clarincom/status/1985381455644463216,3508801,FALSE
1,clarincom,rango,1985378939426988058,2025-11-03T19:10:00Z,"VUELVEN A TREPAR LAS ACCIONES Y SUBE EL DÓLAR TRAS LOS CAMBIOS EN EL GABINETE

- Las empresas argentinas registran mejoras de hasta 7% en Wall Street.

- El dólar oficial abrió con una leve alza y se vende $ 10 arriba en el Banco Nación, a $1.485.

(+) en Clarín: https://t.co/gtBw7HOKmL",clarincom,Clarín,8105922,0,4,22,0,7273,es,https://x.com/clarincom/status/1985378939426988058,3508801,FALSE
1,clarincom,rango,1985376429010551082,2025-11-03T19:00:01Z,"RÍO: POLICÍA DICE QUE 95% DE LOS MUERTOS ERAN NARCOTERRORISTAS

Un informe oficial sobre el operativo en las favelas de Río de Janeiro indicó que 115 de los 117 civiles muertos tenían vínculos con el Comando Vermelho. Cuatro policías también fallecieron en la acción.

La Corte Suprema ordenó preservar todas las pruebas para garantizar una investigación transparente, mientras la ONU y ONG de derechos humanos piden una pesquisa independiente por las más de 120 muertes.

Testimonio de Felipe Curi (secretario de Policía Civil):
""Esta mínima fracción de narcoterroristas neutralizados que no tenían antecedentes penales ni imágenes en redes sociales portando armas o demostrando vínculos con facciones criminales no significa nada. Si no hubieran reaccionado al abordaje de los policías, habrían sido detenidos"".

Testimonio de Cláudio Castro (gobernador de Río de Janeiro):
""La investigación concluida es el verdadero retrato del escenario del que he estado hablando insistentemente. Fue un duro golpe para la delincuencia. Entre los que murieron al reaccionar a la acción de las fuerzas policiales, había varios líderes criminales"".

(+) en Clarín: https://t.co/EelBK8692U",clarincom,Clarín,8105922,11,13,65,3,40073,es,https://x.com/clarincom/status/1985376429010551082,3508801,FALSE
1,clarincom,rango,1985373905972875767,2025-11-03T18:50:00Z,"LA VACUNA DEL DENGUE PROTEGE HASTA 7 AÑOS Y NO REQUIERE REFUERZO

Investigadores confirmaron que la eficacia se mantiene por siete años con las dos dosis iniciales: 61,2% contra el dengue sintomático y 84,1% frente a casos graves. No se registraron efectos adversos en mayores de 60 años.

A pesar de los buenos resultados, la vacunación cayó por la baja percepción del riesgo: de 232.000 inscriptos en Buenos Aires, sólo 80.312 completaron la aplicación.

(+) en Clarín: https://t.co/bx9JoUaYHE",clarincom,Clarín,8105922,1,15,32,3,12079,es,https://x.com/clarincom/status/1985373905972875767,3508801,FALSE
1,clarincom,rango,1985371389289701447,2025-11-03T18:40:00Z,"AC/DC VUELVE A LA ARGENTINA. TOCARÁ EN RIVER EL 23 DE MARZO DE 2026

La banda australiana regresará al país después de 16 años con su gira mundial Power Up Tour, que homenajea a Malcolm Young y recorre estadios de todo el mundo.

Las entradas saldrán a la venta el jueves 7 de noviembre a las 10, exclusivamente por All Access y sin preventa bancaria.

Agendar en Calendar la venta de entradas: https://t.co/7JVj1zYj9k 

(+) en Clarín: https://t.co/ZPhhfqTbgj",clarincom,Clarín,8105922,23,74,828,15,75668,es,https://x.com/clarincom/status/1985371389289701447,3508801,FALSE
1,clarincom,rango,1985368874192187667,2025-11-03T18:30:00Z,"HOY LA MÁXIMA LLEGA A 30 EN BUENOS AIRES PERO MAÑANA SE ESPERAN LLUVIAS

Hoy la máxima será de 29° en la Ciudad y hasta 30° en el norte bonaerense. Desde mañana volverán las lluvias y tormentas.
Mañana amanecerá nublado y a partir de la mañana habrá tormentas aisladas que se extenderán durante toda la jornada, y por la noche pasarán a ser chaparrones. La temperatura oscilará entre los 19 y 25 grados.

Cómo va a estar el resto de la semana
- Miércoles 5/11: mínima de 13°/máxima de 21° (con cielo parcialmente nublado)

- Jueves 6/11: mínima de 11°/máxima de 19° (con cielo nublado)

- Viernes 7/11: mínima de 15°/máxima de 19° (con lluvias aisladas por la mañana)

- Sábado 8/11: mínima de 12°/máxima de 20° (con cielo parcialmente nublado)

- Domingo 9/11: mínima de 13°/máxima de 24° (con cielo algo nublado)

(+) en Clarín: https://t.co/xT6oeEzBCH",clarincom,Clarín,8105922,0,1,2,0,4692,es,https://x.com/clarincom/status/1985368874192187667,3508801,FALSE
1,clarincom,rango,1985366356112384191,2025-11-03T18:20:00Z,"SANTILLI REVELA LO QUE LE PIDIÓ MILEI Y RECHAZA DIALOGAR CON KICILLOF

El nuevo ministro del Interior, Diego Santilli, dijo que Milei le encargó una ""agenda para extraordinarias"" centrada en el Presupuesto 2026 y las reformas tributaria y laboral. Confirmó que trabajará junto al jefe de Gabinete, Manuel Adorni.

Santilli destacó la necesidad de dialogar con gobernadores e intendentes, pero volvió a descartar contacto con Axel Kicillof, a quien cuestionó por no adherir al Pacto de Mayo ni apoyar leyes de seguridad.

(+) en Clarín: https://t.co/ayxlBMS3Lg",clarincom,Clarín,8105922,22,49,579,7,93707,es,https://x.com/clarincom/status/1985366356112384191,3508801,FALSE
1,clarincom,rango,1985363839911924144,2025-11-03T18:10:00Z,"CARLOS BIANCO A SANTILLI: “SEGURO DENE ESTAR HABLANDO CON CAPUTO PARA QUE NOS DEVUELVA LA PLATA QUE NOS ROBÓ MILEI”

El ministro bonaerense Carlos Bianco ironizó sobre el nuevo ministro del Interior, Diego Santilli, al reclamar los 12.000 billones de pesos que la Provincia exige a la Nación por deudas y obras pendientes. En declaraciones a Futurock dijo que “debe estar al tanto que su gobierno le robó a la provincia 12 billones”.

Declaraciones

Carlos Bianco — Imagino que como bonaerense y como candidato de la fuerza opositora en la provincia de Buenos Aires, debe estar al tanto que su gobierno le robó a la provincia, a los bonaerenses, 12 billones, 12 millones de millones de pesos.

- Así que seguro que está en este momento gestionando que se le devuelva. Seguro, seguro que debe estar hablando con el Toto Caputo para que nos devuelvan la plata que nos robó Milei.

Periodista — Y en caso de que eso... yo te conozco hace mucho tiempo, te recomendaría que no tengas muchas expectativas de que eso realmente esté pasando.

Carlos Bianco — Estoy siendo irónico.

Periodista — En caso de que eso no esté pasando, ¿Ustedes desde el gobierno de la provincia de Buenos Aires van a pedir alguna reunión con Santilli?

Carlos Bianco — Mirá, nosotros pedimos permanentemente. De hecho yo tuve varias reuniones con los funcionarios salientes por temas electorales, pero también porque el gobernador me pidió juntarme con ellos para llevar los reclamos y las necesidades de la provincia de Buenos Aires.

- Fueron reuniones cordiales, no puedo decir lo contrario. Varias de esas, bueno, fueron todas en la Casa Rosada, de hecho fueron públicas además porque he hecho notas cuando salía de la Casa Rosada, me recibieron muy bien, me trataron muy bien, me dieron un rico café.

- Ahora no me trajeron ninguna respuesta, ninguna solución.

(+) en Clarín: https://t.co/cL9jwz4IKw",clarincom,Clarín,8105922,57,39,97,4,35176,es,https://x.com/clarincom/status/1985363839911924144,3508801,FALSE
1,clarincom,rango,1985361323127877743,2025-11-03T18:00:00Z,"MASTANTUONO TIENE PUBALGIA Y SE PIERDE EL PARTIDO CONTRA LIVERPOOL

El club español informó que el mediocampista argentino de 18 años padece una pubalgia y estará “pendiente de evolución”. No viajará a Inglaterra para el duelo de Champions League.

La pubalgia es ""la inflamación o el desequilibrio en la inserción de la musculatura abdominal y aductora en el hueso púbico"" y en casos graves necesita cirugía.
Mastantuono, surgido de River, ya disputó 12 partidos y tiene un gol en el Madrid.

Comunicado del Real Madrid:

“Tras las pruebas realizadas hoy a nuestro jugador Franco Mastantuono por los Servicios Médicos del Real Madrid se le ha diagnosticado una pubalgia. Pendiente de evolución.”

(+) en Clarín: https://t.co/vTH11E6Ikl",clarincom,Clarín,8105922,2,0,3,0,9797,es,https://x.com/clarincom/status/1985361323127877743,3508801,FALSE
1,clarincom,rango,1985358806361288813,2025-11-03T17:50:00Z,"ADORNI ASUMIRÍA EL MIÉRCOLES, ANTES DE UN VIAJE DE MILEI A ESTADOS UNIDOS

Fuentes de Casa Rosada indicaron que el presidente Milei le tomaría juramento como nuevo Jefe de Gavbinete a Adorni el miércoles, antes de viajar a Estados Unidos para participar de un evento que contará con la presencia de Donald Trump, Lionel Messi y Will Smith.

""Había un ciclo cumplido"", dijo el exvocero tras el anuncio de que será el reemplazante de Guillermo Francos.

(+) en Clarín: https://t.co/SQq00iVan1",clarincom,Clarín,8105922,7,5,24,0,7574,es,https://x.com/clarincom/status/1985358806361288813,3508801,FALSE
1,clarincom,rango,1985356290223374482,2025-11-03T17:40:00Z,"TRAGEDIA EN GENERAL PAZ: MURIÓ UN MOTOCICLISTA TRAS CHOCAR CON UN AUTO EN SAAVEDRA

El accidente ocurrió cerca de las 9 en la mano al Río de la Plata, a la altura de Balbín, entre una moto Bajaj y un Ford EcoSport. La víctima, de 30 años, falleció en el lugar.

El SAME confirmó que otras dos personas resultaron heridas. La circulación estuvo reducida mientras trabajaban la Policía y los peritos.

(+) en Clarín: https://t.co/vSQxXMjsrv",clarincom,Clarín,8105922,32,27,261,2,159029,es,https://x.com/clarincom/status/1985356290223374482,3508801,FALSE
1,clarincom,rango,1985353775872352755,2025-11-03T17:30:00Z,"DIEGO SANTILLI AÚN NO ASUMIRÁ COMO MINISTRO DEL INTERIOR

El diputado del PRO participó de la reunión de Gabinete con Javier Milei, aunque seguirá en su banca al menos diez días más hasta definir su reemplazo en el Congreso.

Milei le encomendó negociar con gobernadores y avanzar en las reformas laboral, impositiva y penal, además del Presupuesto 2026.

(+) en Clarín: https://t.co/5ViZHEmqHz",clarincom,Clarín,8105922,23,25,211,14,57674,es,https://x.com/clarincom/status/1985353775872352755,3508801,FALSE
1,clarincom,rango,1985402846498734298,2025-11-03T20:45:00Z,"EL GOBIERNO DE RÍO DIFUNDIÓ VIDEOS INÉDITOS DEL OPERATIVO CONTRA EL COMANDO VERMELHO

El operativo dejó más de 117 muertos y 4 policías fallecidos en los complejos Alemao y Penha, donde las fuerzas enfrentaron al Comando Vermelho.

Más de 120 armas fueron incautadas, entre ellas 93 fusiles. El gobernador Claudio Castro prometió continuar las operaciones. La mayoría de los muertos tenía antecedentes penales.

(+) en Clarín: https://t.co/tnWD6821aG",clarincom,Clarín,8105922,1,1,30,0,6343,es,https://x.com/clarincom/status/1985402846498734298,3508801,FALSE
1,clarincom,rango,1985351256919945409,2025-11-03T17:20:00Z,"UNA PELEA ENTRE ADOLESCENTES TERMINÓ CON UN JOVEN ASESINADO DE UNA PUÑALADA EN NECOCHEA

El enfrentamiento ocurrió frente al Casino de Necochea y quedó registrado en un video que muestra cómo la pelea callejera escaló hasta convertirse en tragedia. La víctima, de 15 años, murió tras recibir una herida de arma blanca en la ingle, mientras que el presunto agresor, de 17, fue aprehendido en el lugar.

Según fuentes policiales, el adolescente herido fue trasladado al Hospital Municipal, donde fue operado de urgencia, pero falleció horas después. La causa quedó caratulada como “homicidio calificado por el uso de arma blanca” y es investigada por la UFI Nº 5 del Departamento Judicial de Necochea.

Testimonios policiales:
“La víctima fue hallada inconsciente con una lesión grave en la ingle.”
“El agresor, de 17 años, fue detenido en el lugar y trasladado al Centro de Contención de Menores de Batán.”

Dónde ocurrió: https://t.co/mnrUF4zU7u

(+) en Clarín: https://t.co/nfnis4wix9",clarincom,Clarín,8105922,4,3,11,1,6994,es,https://x.com/clarincom/status/1985351256919945409,3508785,FALSE
1,clarincom,rango,1985348740316885100,2025-11-03T17:10:00Z,"MARCELA ACUÑA SE DEFIENDE DESDE LA CÁRCEL: “SI HUBIÉSEMOS TENIDO TANTO PODER, NO NOS HUBIESEN HECHO ESTO”

La dirigente social chaqueña habló desde prisión sobre el juicio por el femicidio de Cecilia Strzyzowski, en el que está acusada junto a su marido, Emerenciano Sena, como partícipe primaria del crimen. Negó vínculos políticos con Jorge Capitanich, aseguró que no tenía poder para influir en la investigación y apuntó contra lo que considera “una causa política”.

Desde la Alcaidía de Mujeres de Resistencia, Acuña sostuvo que el caso se usó “para voltear un gobierno” y dijo desconocer que su hijo, César Sena, tuviera problemas psiquiátricos.

Testimonios de Marcela Acuña (imputada en el caso Strzyzowski):
 “Me encontré con un chico tremendamente dulce, pero tremendamente triste. No sabía que tenía problemas psiquiátricos.”

 “Te puedo asegurar que se usó la situación personal de un adolescente con una chica para voltear un gobierno.”

 “Si hubiésemos tenido tanto poder, no nos hubiesen hecho esto.”

 “Si yo hubiese tenido el número de Coqui, lo llamaba, pero no lo hice.”

 “Me gustaría salir libre, pero no depende de mí. Dios tiene la última palabra.”

(+) en Clarín: https://t.co/DTEFLjgGVb

Foto: Marcela Acuña y César Sena",clarincom,Clarín,8105922,11,4,10,3,12533,es,https://x.com/clarincom/status/1985348740316885100,3508785,FALSE
1,clarincom,rango,1985346228230733837,2025-11-03T17:00:01Z,"JULIÁN ÁLVAREZ SUPERA SUS NÚMEROS DEL CITY Y BRILLA EN EL ATLÉTICO DE MADRID

El cordobés alcanzó los 37 goles con el Atlético de Madrid, uno más que en el Manchester City, pero con 1.000 minutos menos de juego. Es el máximo artillero del equipo de Simeone y pieza clave del ataque rojiblanco.

En 70 partidos y 5.006 minutos, Álvarez suma 37 tantos y 12 asistencias. En el City había marcado 36 goles en 103 encuentros y 6.005 minutos. Con el “Cholo”, mejoró su promedio y se consolidó como uno de los mejores delanteros del mundo.

(+) Datos
- Reparto de goles: 24 en LaLiga, 8 en Champions y 5 en Copa del Rey.

- Fue el máximo goleador del Atlético en 2024-25 con 29 goles y lidera la actual temporada con 8.

(+) en Clarín: https://t.co/pHJhnGQI4d",clarincom,Clarín,8105922,2,4,26,0,6015,es,https://x.com/clarincom/status/1985346228230733837,3508785,FALSE
1,clarincom,rango,1985343707319800303,2025-11-03T16:50:00Z,"SANTILLI: EL GOBIERNO BUSCA ""FORMALIZAR 8 MILLONES DE TRABAJADORES"" CON LAS REFORMAS LABORALES

El flamante ministro del Interior, se refirió a las reformas que próximamente el Gobierno nacional discutirá en el Congreso, como la ""modernización laboral"" y aseguró que “el desafío es que logremos que haya ocho millones más de trabajadores formales”.

""De 23 millones de personas en edad de trabajar, solo seis millones tienen empleo formal en el sector privado” dijo en Radio Mitre.

Declaraciones

Diego Santilli — En Argentina, más o menos con capacidad de trabajo hay 23 millones de argentinos, solo 6 millones de ellos tienen trabajo formal en el sector privado y casi 3 millones en el sector público.

- Números generales, 9 millones. ¿Qué pasa con el resto de los 14 millones? ¿No van a tener derechos nunca más?

- El desafío en la Argentina es que logremos que haya seis, siete, ocho millones más de trabajadores formales en nuestro país, que, entre paréntesis, obviamente mejora todos los recursos del Estado y del Tesoro, pero también duplica nuestros jubilados si tuviéramos el doble de activos para poder pagar nuestros pasivos.

- Ese es el desafío que tenemos. Tienen cero derechos los que trabajan en informal, no tienen...acceso a la vacación programada, no tienen acceso a la salud, no tienen acceso a una jubilación.

Eduardo Feinmann — Pero los actuales trabajadores no van a perder derechos.

Diego Santilli — Yo quiero ser claro con lo que dijo el Presidente, ni siquiera con mis palabras. El presidente dijo es hacia adelante. Hoy existen convenios colectivos. Convenios colectivos que pueden ser mejorables, perfectibles.

- Puedo recordar uno, Vaca Muerta, en el año 2016, le permitió casi duplicar a los trabajadores del petróleo en el área de Vaca Muerta. Espectacular, digamos, ha hecho un cambio sustantivo en nuestro país.

- Bueno, está el convenio colectivo vigente, está el convenio colectivo que pueda corregirse, y si no, un mecanismo que planteará y que plantea el gobierno hacia adelante, para que los trabajadores informales dejen de ser informales para ser formales, que ese es el desafío que tenemos en cualquier país.

- Convoco a ese diálogo, a ese diálogo. Esa es la tarea que tenemos que tener. ¿Cómo lo hacemos? Y no dejar y terminar con estas barreras que lo único que han hecho es que no tenga ningún derecho el que trabaja de manera informal.

(+) en Clarín: https://t.co/SQq00iVan1",clarincom,Clarín,8105922,16,11,78,4,6709,es,https://x.com/clarincom/status/1985343707319800303,3508785,FALSE
1,clarincom,rango,1985341190263484622,2025-11-03T16:40:00Z,"¿CÓMO SURGIÓ EL CYBER MONDAY?

El Cyber Monday nació en 2005 en Estados Unidos, impulsado por https://t.co/6eQo0VUlml para promover las compras online el lunes posterior al Día de Acción de Gracias. Surgió al observar que muchos consumidores preferían realizar compras desde el trabajo, porque tenían mejor conexión, y se convirtió en la versión digital del Black Friday.

LISTA DE PRODUCTOS CYBER MONDAY QUE HOY ARDEN EN MERCADO LIBRE

1. Zapatillas Adidas Casual Cloudfoam Comfy Hombre Negro Ih2973
$62.999 (10% OFF)
Mismo precio en hasta 6 cuotas - envío gratis
https://t.co/yeQEjLmlyI

2. Smart TV Hisense Pantalla 32 Pulgadas HD
$199.999 (9% OFF)
Mismo precio en 3 cuotas - llega gratis mañana
https://t.co/6VfFZjIHVC

3. Consola Ps5 Hw Digital 2015 + Juego Gt7 y Astro Bot - Blanco
$1.399.989
Mismo precio en 12 cuotas - llega gratis hoy
https://t.co/DjkMwhHAHe

4. Heladera Philco PHSB470XD2 Side by Side Cross Door Slim 4 Puertas No Frost 385L Inox
$1.099.999 (54% OFF)
Mismo precio en 3 cuotas
https://t.co/mbxlSzaKyJ

5. Kit De Internet vía Satélite Starlink Mini
$142.500 (24% OFF)
Mismo precio en 3 cuotas - Llega gratis mañana
https://t.co/DqDnnbeQPU",clarincom,Clarín,8105922,2,4,12,0,9198,es,https://x.com/clarincom/status/1985341190263484622,3508785,FALSE
1,clarincom,rango,1985338798377513341,2025-11-03T16:30:30Z,"LA PRIMERA FOTO DEL NUEVO GABINETE DE MILEI

Por la mañana se conoció la primera foto del nuevo Gabinete nacional, luego de las  renuncias de Guillermo Francos, Lisandro Catalán y Gerardo Werthein.

En la reunión de Gabinete estuvieron sus reemplazos: Manuel Adorni, Diego Santilli y Pablo Quirno, quien ya había participado de un encuentro la semana pasada.

Además del resto de los ministros estuvieron las secretarias Karina Milei (general de la Presidencia) y María Ibarzabal Murphy (Legal y Técnica), el titular del Banco Central, Santiago Bausili, el asesor Santiago Caputo y el presidente de la Cámara de Diputados, Martín Menem.

(+) en Clarín: https://t.co/SQq00iUCxt",clarincom,Clarín,8105922,41,41,265,14,25917,es,https://x.com/clarincom/status/1985338798377513341,3508785,FALSE
1,clarincom,rango,1985336157362668023,2025-11-03T16:20:00Z,"TRASLADARON A LÁZARO BÁEZ AL HOSPITAL DE EZEIZA PARA REALIZARLE ESTUDIOS MÉDICOS

El empresario kirchnerista, condenado a 15 años por las causas Ruta del Dinero K y Vialidad, fue trasladado desde el penal de Ezeiza al Hospital Eurnekian por una complicación en su salud.

Debe someterse a una endoscopia, una radiografía de estómago y análisis clínicos. Su defensa insiste en pedir arresto domiciliario por el deterioro de sus condiciones de detención y falta de atención médica.

(+) en Clarín: https://t.co/b0irYuiyYL",clarincom,Clarín,8105922,11,10,21,0,7676,es,https://x.com/clarincom/status/1985336157362668023,3508785,FALSE
